,Acquisitions,Explore,Inactive,Raise,Search,Investments,Acquisition Rate,Failure Rate,Still Searching
 'John Bingaman',2.0,0.0,0.0,0.0,7.0,9.0,0.2222222222222222,0.0,0.7777777777777778
'Blake Winchell ',11.0,0.0,0.0,0.0,6.0,17.0,0.6470588235294118,0.0,0.35294117647058826
 'Claudio Schreier ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jose Luiz Pinto ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Raphael Klein ',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Jorge Fergie ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Rene Lajous',58.0,0.0,18.0,0.0,18.0,94.0,0.6170212765957447,0.19148936170212766,0.19148936170212766
 'Charles Anderson',3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
 'Tom Hendrickx',1.0,0.0,0.0,0.0,4.0,5.0,0.2,0.0,0.8
 'Newton M. Campos',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Eduardo Musa',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Jeff Montagna',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
'Mark Sinatra',3.0,0.0,0.0,0.0,11.0,14.0,0.21428571428571427,0.0,0.7857142857142857
 'Jason Hull',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Patrick Robbins ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Gideon Argov ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Guillermo Zambrano',17.0,1.0,1.0,0.0,24.0,43.0,0.3953488372093023,0.023255813953488372,0.5813953488372093
'Jordan Tate',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Brian McDonald ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Ari Medoff',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
'Avi Sharma',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jovanny Casillas',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Santiago Perez Teuffer',4.0,0.0,0.0,0.0,3.0,7.0,0.5714285714285714,0.0,0.42857142857142855
'John Bingaman',3.0,0.0,0.0,0.0,7.0,10.0,0.3,0.0,0.7
'Matt Estep',7.0,0.0,4.0,1.0,8.0,20.0,0.35,0.2,0.45
 'Joseph Thompson ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jason Soriano ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Jose M Cabiedes ',11.0,0.0,3.0,1.0,32.0,47.0,0.23404255319148937,0.06382978723404255,0.7021276595744681
'Badge Stone',23.0,0.0,2.0,0.0,35.0,60.0,0.38333333333333336,0.03333333333333333,0.5833333333333334
'Jos M. Jerz ',9.0,1.0,1.0,0.0,7.0,18.0,0.5,0.05555555555555555,0.4444444444444444
 'Alfredo Sucre',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Max  Monks',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Fernando Pardo ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jess Alonso Gallo ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jos Manuel Cifuentes Cortegaza',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Marcelo Castro Zappa',12.0,2.0,2.0,1.0,13.0,30.0,0.4,0.06666666666666667,0.5333333333333333
 'Alfonso Barandiarn ',3.0,0.0,0.0,0.0,5.0,8.0,0.375,0.0,0.625
 'Fabian Rodriguez ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Roberto Pinilla ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Carlos Padula ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'David Luttrell',2.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,0.0,0.3333333333333333
'Mark Phillips',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jeremiah Hillebrand',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jiayue (Celine) Wang ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Benjamin Smith ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Kurt Leedy',3.0,0.0,0.0,0.0,17.0,20.0,0.15,0.0,0.85
 'Kyle Coots',3.0,0.0,0.0,0.0,9.0,12.0,0.25,0.0,0.75
 'Scott Bagley',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Mike Berry ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Frost Prioleau',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Rusty Reid ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'George Young ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Jay Luby ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Johannes Zwick',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Brad Batten',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
'Ricardo Kanitz ',3.0,0.0,0.0,0.0,2.0,5.0,0.6,0.0,0.4
 'Rafael Bassani',2.0,0.0,0.0,0.0,4.0,6.0,0.3333333333333333,0.0,0.6666666666666666
 'Renato Abissamra',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Claudio Palaia ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Aaron Perrine',3.0,0.0,0.0,0.0,14.0,17.0,0.17647058823529413,0.0,0.8235294117647058
 'Andy Dale',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Steve Lau ',9.0,1.0,0.0,0.0,15.0,25.0,0.36,0.0,0.64
 'Rameez Ansari ',9.0,1.0,0.0,0.0,13.0,23.0,0.391304347826087,0.0,0.6086956521739131
 'Tiffany Augustyn',4.0,0.0,0.0,0.0,16.0,20.0,0.2,0.0,0.8
 'Andrew Provost',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Michael Arblaster',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Chris Panagiotopoulos ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Mark Sinatra',1.0,0.0,0.0,0.0,8.0,9.0,0.1111111111111111,0.0,0.8888888888888888
'Philip Kurtz ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'William Paiva ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Jean-Cyrille Droin',1.0,0.0,0.0,0.0,4.0,5.0,0.2,0.0,0.8
'Craig Jones',9.0,0.0,2.0,0.0,6.0,17.0,0.5294117647058824,0.11764705882352941,0.35294117647058826
 'George Jankovic',1.0,0.0,0.0,0.0,9.0,10.0,0.1,0.0,0.9
 'Ned Tomasevic',1.0,0.0,1.0,0.0,6.0,8.0,0.125,0.125,0.75
'Jos Moreno',10.0,0.0,0.0,1.0,31.0,42.0,0.23809523809523808,0.0,0.7619047619047619
 'Tobias Raeber ',3.0,0.0,0.0,0.0,8.0,11.0,0.2727272727272727,0.0,0.7272727272727273
 'Kevin Oxendine',2.0,1.0,0.0,0.0,15.0,18.0,0.1111111111111111,0.0,0.8888888888888888
 'ALEX WANG ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'CHRIS JENKINS ',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Derrick McIver ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Douglas Lepisto ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Alon Amar',2.0,0.0,0.0,0.0,7.0,9.0,0.2222222222222222,0.0,0.7777777777777778
'Jon Piurko',1.0,0.0,0.0,1.0,7.0,9.0,0.1111111111111111,0.0,0.8888888888888888
 'Bob Peacock',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Michael Bennett',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Carsten Schemmel',1.0,0.0,0.0,0.0,5.0,6.0,0.16666666666666666,0.0,0.8333333333333334
'Tiffany Clay',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Vince Vo ',1.0,0.0,0.0,0.0,5.0,6.0,0.16666666666666666,0.0,0.8333333333333334
 'Mike Mahre ',1.0,0.0,0.0,0.0,5.0,6.0,0.16666666666666666,0.0,0.8333333333333334
'Larry Dunn',89.0,1.0,30.0,3.0,30.0,153.0,0.5816993464052288,0.19607843137254902,0.2222222222222222
 'Lucas Braun',2.0,2.0,0.0,0.0,19.0,23.0,0.08695652173913043,0.0,0.9130434782608695
 'Ryan Robinson ',3.0,2.0,0.0,0.0,16.0,21.0,0.14285714285714285,0.0,0.8571428571428571
'Lucas Braun',3.0,2.0,0.0,0.0,19.0,24.0,0.125,0.0,0.875
 'Tyler Coats',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'James Feuille ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Saumil Jariwala',1.0,0.0,0.0,0.0,8.0,9.0,0.1111111111111111,0.0,0.8888888888888888
 'Santiago Perez Teuffer',2.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.5
 'Javier Paez',2.0,0.0,0.0,0.0,10.0,12.0,0.16666666666666666,0.0,0.8333333333333334
 'Alexander Saller',1.0,0.0,0.0,0.0,4.0,5.0,0.2,0.0,0.8
 'Alex Gelman',1.0,1.0,0.0,0.0,12.0,14.0,0.07142857142857142,0.0,0.9285714285714286
 'Josh LeBrun',1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5
 'Glen Silvestri',1.0,0.0,0.0,0.0,7.0,8.0,0.125,0.0,0.875
 'Neal Jacobs',1.0,1.0,0.0,0.0,8.0,10.0,0.1,0.0,0.9
'Sam Rosati',2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
 'Lawrence Dunn ',1.0,0.0,0.0,0.0,11.0,12.0,0.08333333333333333,0.0,0.9166666666666666
 'Hunter trust ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Daniel Turkel ',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Jojo Rabinowitz ',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Aryeh Mernick ',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Stephanie Warner ',1.0,0.0,0.0,0.0,3.0,4.0,0.25,0.0,0.75
'Zack Huffstutter',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Andy Preikschat',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Jeff Reamer',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Trevor Forbes',1.0,0.0,0.0,0.0,3.0,4.0,0.25,0.0,0.75
 'Troy Porras',1.0,0.0,0.0,0.0,3.0,4.0,0.25,0.0,0.75
 'Isabelle King',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"'John ""Jack"" Neal'",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Gokce Kabatepe ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Vice Admiral William ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Fatih Isbecer ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 ' John P. McDaniel ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Elena Trukhina',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Christian Malek',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Kat JY Chen ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'John Lee ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Onur Demir',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Mahesh Rajasekharan',1.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
 'Bradford Freeman ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Ronald Spogli ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Mike Rozenfeld',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Isaac Chalal ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Timur Colak ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Ralph Lawson ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" ""David O'Shaughnessey""",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Maja Silwinski ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Clint Smith ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" 'William  ""Bill"" Wallach '",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Chris Lueck',0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0
 'Richard Lin',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Ben Lee',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
'Felix Cardenas ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'NEIL CHHEDA ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'TYLER LEVIN ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'SEAN SLOVENSKI ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'JUSTIN TREITZ ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Kyle Coots',3.0,0.0,0.0,0.0,11.0,14.0,0.21428571428571427,0.0,0.7857142857142857
'James Futrell ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Neil Auerbach',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Wilson Chang',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Joshua Goldberg ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Guillermo Lavergne',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Daniel Fernandez ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'JAIME ALATORRE BENARD ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'MARIO SICILIA BENARD ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'SANTIAGO PEREZ TEUFFER L ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'JAMES TURNER ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Rameez Ansari ',9.0,1.0,0.0,0.0,16.0,26.0,0.34615384615384615,0.0,0.6538461538461539
'Jim Perry ',12.0,0.0,3.0,0.0,3.0,18.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
 'Constantine Alexandrakis ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Andrew Worth ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jason Ficken ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
" ""Nick O'Neill """,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Alex Puthumana',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'LOUIS KONIG ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Alfonso Blohm',6.0,0.0,0.0,0.0,6.0,12.0,0.5,0.0,0.5
 'Sidney Sommer',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Niel Wyma',0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,1.0
 'Andrew Locke',0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,1.0
 'Rob LeBlanc',0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,1.0
 'Lew Davies ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Thomas Webster ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jon Piurko',0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0
'Kari Vatka ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dustin Campbell',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Greg Geronemus',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'David Rosner ',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Jim Murray ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'David Lazier',70.0,0.0,14.0,0.0,17.0,101.0,0.693069306930693,0.13861386138613863,0.16831683168316833
 'Jonathan Yellen',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Alex Wang',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Christopher Jenkins',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Jaime DeYoung ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Hannah Dodson',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Bob McLean ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Stefan Vitorovic ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Doug McGregor ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Dan Curtin ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Richard Lan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Wesley Lang ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Robert Manzo ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael McCain ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Kevin McMahon ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'James Burwell ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Tuan Le ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Johnnie Walters ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Eli Drucker',1.0,0.0,0.0,0.0,3.0,4.0,0.25,0.0,0.75
 'Robert Graham',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Frank van Lint',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'JACK WARNOCK ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Amandeep Singh',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 'Amit Katarya',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Kenneth Krajewski',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Andreas Bodmeier',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Liroy Haddad ',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Dan Chetrit',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Craig Cogut ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'David Cogut ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Joel Haney ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Duane Phillips ',2.0,0.0,0.0,0.0,6.0,8.0,0.25,0.0,0.75
 'Mark MacPherson ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Neil Mohammed ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Dave Carver ',0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0
 'Manish Jindal',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Mauricio Camargo ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Franc Gmez-Landero',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Moudi (Mordechai) Ben Shach ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Mara Castillo ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Maria Healy ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jos Barreiro ',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Daniel Losantos ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Felipe Garca Quiros ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Ignacio Alonso ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Rui Stoffel Fernandes',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rui Filinto Stoffel ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Joao Coelho Borges ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alberto Knapp Bjeren ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jochen Klemmer ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Dr. Thomas Bhler',0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0
 'Gernot Eisinger ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Matthew Fairfield ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Chase Jardine',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Kirill Gelman ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Max Artz',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Richard Ruback ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Ian Cahn-Fuller',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Timothy Cosulich ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Luis Olaso ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Yeok Kooi ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Saray Muoz ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alvaro Arguelles ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Luis Vazquez ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Keith Burns',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Michael Curry',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Nick Mansour',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
'Andr Roberto Jakurski ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Grupo Olsix ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 ' Guilherme Affonso Ferreira ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Peter George ODonnell ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'John Harbison ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Josh Nevin',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Walker Hobson',0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0
 'Ted Baxa',0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0
 'George Vankovic ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Juan Luis Manaute',0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0
 'Malcom Macintyre',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Marc Rowan ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Parag Pande',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Garnett Broy ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Matthew Schifberg ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Patrick Atwood',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Adam van Heyligers ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Philip Vainikos',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Radhika Jain ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'JR De Agostini',0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0
 'Dave Carver ',0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0
 'Thomas Ball ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Kirk Reidinger ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jason Wang ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Chris Kunzi ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jeffrey Gelles ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'John Kissick ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'John Kleinheinz ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'George Peyton ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Jeff Serota ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Stephen King ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Thomas Schulz',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Philipp Schaelli ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Paul Kalmbach',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Ted Keith ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Brian McCafferty ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Robert Ratcliff ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'PJ Nora ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Marc Bartomeus',0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0
 'Daniel Palacios',0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0
